111|Hesperetin||7|-1||0|-1|1|-1|1|-1|1|-1|1
112|Naringenin||7|-1||0|-1|1|-1|1|-1|1|-1|1
175|Eriodictyol||7|-1||0|-1|1|-1|1|-1|1|-1|1
113|Apigenin||8|-1||0|-1|1|-1|1|-1|1|-1|1
114|Luteolin||8|-1||0|-1|1|-1|1|-1|1|-1|1
115|Isorhamnetin||9|-1||0|-1|1|-1|1|-1|1|-1|1
116|Kaempferol||9|-1||0|-1|1|-1|1|-1|1|-1|1
117|Myricetin||9|-1||0|-1|1|-1|1|-1|1|-1|1
118|Quercetin||9|-1||0|-1|1|-1|1|-1|1|-1|1
139|Biochanin A||10|-1||0|-1|1|-1|1|-1|1|-1|1
121|Total isoflavones||10|-1||0|-1|1|-1|1|-1|1|-1|1
141|Coumestrol||10|-1||0|-1|1|-1|1|-1|1|-1|1
119|Daidzein||10|-1||0|-1|1|-1|1|-1|1|-1|1
140|Formononetin||10|-1||0|-1|1|-1|1|-1|1|-1|1
120|Genistein||10|-1||0|-1|1|-1|1|-1|1|-1|1
138|Glycitein||10|-1||0|-1|1|-1|1|-1|1|-1|1
322|Cyanidin||4|-1||0|-1|1|-1|1|-1|1|-1|1
